"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"211745_x_at",-4373.90390697674,3023.9336744186,-6.58247625359205,3.60205611214733e-09,7.4362335846697e-07,-4.34818797857899
"205824_at",-122.548379069767,140.874938372093,-6.5818833474174,3.61158702858358e-09,7.4362335846697e-07,-4.34821860800408
"201432_at",-2564.8433255814,4080.14391860465,-6.58027765697893,3.63752394529012e-09,7.4362335846697e-07,-4.34830156240381
"217047_s_at",-1214.39639534884,2001.88370930233,-6.57678799787918,3.69453061173474e-09,7.48411142011683e-07,-4.34848187159052
"206243_at",-852.265039534884,559.453363953488,-6.57236198507689,3.76810761499439e-09,7.56439116981261e-07,-4.34871060851063
"216894_x_at",-292.572097674419,368.547486046512,-6.56267671965246,3.93421290168163e-09,7.82732732930104e-07,-4.34921132598919
"210375_at",-654.089134883721,780.627618604651,-6.5589223876541,4.00053308828948e-09,7.85252427853286e-07,-4.34940548762824
"215039_at",-946.411162790698,1091.1991627907,-6.55797977235139,4.01735748217361e-09,7.85252427853286e-07,-4.34945424242339
"203986_at",-1001.9833,954.122673255814,-6.54837794058965,4.19277914074599e-09,8.12414761680373e-07,-4.34995101033299
"214093_s_at",370.939925581395,546.0832,6.52188480557834,4.71710498088987e-09,9.06131468010078e-07,-4.3513229299014
"213071_at",-1716.96230465116,1175.85775465116,-6.51101352809219,4.95058754372074e-09,9.42854207151532e-07,-4.35188641352822
"209550_at",-1427.52618604651,2196.26227906977,-6.50212070801575,5.15005596849824e-09,9.72520184713023e-07,-4.35234757438326
"214439_x_at",-762.595930232558,938.64573255814,-6.50022300639265,5.19364098105505e-09,9.72520184713023e-07,-4.35244601087745
"217028_at",1016.80195348837,1549.86534883721,6.45860444182059,6.2468231473617e-09,1.15929061947678e-06,-4.35460710963846
"213933_at",-1568.50988372093,1986.86829069767,-6.45686668638921,6.29512026911502e-09,1.15929061947678e-06,-4.35469743895779
"209581_at",-1365.00072093023,993.098779069767,-6.45307108147235,6.40189944248817e-09,1.16929119079479e-06,-4.35489476217907
"208607_s_at",-992.219925581395,807.641355813954,-6.43844517825574,6.83038157391081e-09,1.23740969602809e-06,-4.35565545461614
"201286_at",676.787197674418,572.646096511628,6.39118110663888,8.41850119856102e-09,1.51281824360916e-06,-4.3581171987923
"204731_at",-1014.05246744186,1324.06730116279,-6.37846992914241,8.90464583649424e-09,1.57694457902863e-06,-4.35878016591685
"206100_at",-538.032574418604,685.969503488372,-6.37815876754732,8.91688807420938e-09,1.57694457902863e-06,-4.35879639968175
"219689_at",-813.271,1703.54454651163,-6.37058910737234,9.21988801801694e-09,1.617691060673e-06,-4.35919138969927
"210869_s_at",-794.139513953488,1012.3587244186,-6.33118590813871,1.09693580809049e-08,1.90961098528753e-06,-4.36124960727122
"202768_at",-1622.04106976744,1317.18395348837,-6.32686226859367,1.1180258339628e-08,1.93123795799946e-06,-4.36147566650678
"218677_at",657.265255813953,898.593302325581,6.31721026979098,1.16656392466035e-08,1.99958030255436e-06,-4.36198046735853
"204159_at",-1384.0506627907,1026.45561046512,-6.3099946917249,1.20420502107868e-08,2.04834354845009e-06,-4.36235797865582
"201963_at",-2553.68440697674,2662.54598488372,-6.3051258724987,1.23027976457173e-08,2.07684272681453e-06,-4.36261277520397
"212071_s_at",-1953.61925581395,2496.18141860465,-6.28516211709661,1.34315775380034e-08,2.25034467879196e-06,-4.36365806871919
"216834_at",802.766695348837,949.608884883721,6.26878131126146,1.44337451263535e-08,2.40020255709354e-06,-4.36451640643768
"205609_at",-691.227325581395,1037.77501162791,-6.25716729569456,1.51887051278143e-08,2.50703641750434e-06,-4.36512531704004
"218186_at",507.69218372093,472.260456976744,6.23207802571369,1.6955353840181e-08,2.77805992368201e-06,-4.36644169105472
"201719_s_at",-1013.65779069767,1273.76408139535,-6.22957906717417,1.7142061031051e-08,2.78814997047379e-06,-4.36657287720546
"201131_s_at",1506.54392093023,1274.15831860465,6.22501928093818,1.74879901658735e-08,2.8238035135229e-06,-4.3668122824249
"210299_s_at",-1736.53646744186,1641.47948023256,-6.22032081833423,1.78516541049753e-08,2.86178711094363e-06,-4.36705901333201
"206101_at",-1663.02304651163,2730.96843023256,-6.21447340229389,1.83146968752157e-08,2.91504564621737e-06,-4.367366142403
"201450_s_at",241.2249,328.409968604651,6.21026591798053,1.8655197935467e-08,2.94818280564547e-06,-4.36758717891947
"201243_s_at",1036.64058139535,1734.98159302326,6.20425104262646,1.91528518877689e-08,3.0055140747546e-06,-4.36790322739593
"210832_x_at",-908.797441860465,1114.19865116279,-6.19705100626308,1.97658300367185e-08,3.08001392103635e-06,-4.36828164533219
"209602_s_at",868.467818604651,652.088337209302,6.18855088701521,2.05144694181972e-08,3.17447168087283e-06,-4.36872852616616
"212112_s_at",-625.410534883721,730.282779069767,-6.16823199515342,2.24194107646377e-08,3.44532227633395e-06,-4.36979733959358
"201425_at",-2688.52741860465,3175.46543023256,-6.15583144930181,2.36667511917148e-08,3.61209737537658e-06,-4.37045002800152
"202193_at",535.198020930233,667.458801162791,6.1518400348131,2.40826313650688e-08,3.65056649461107e-06,-4.37066017447404
"219298_at",-475.734769767442,437.747122093023,-6.14193542119292,2.5146055858902e-08,3.78601055881022e-06,-4.37118177995287
"204271_s_at",-432.591976744186,745.366755813953,-6.13722209097307,2.56682616837845e-08,3.83869714832061e-06,-4.37143006279742
"207275_s_at",-1441.08934883721,1708.26744186047,-6.13459215455461,2.59642800479068e-08,3.85708034871672e-06,-4.37156861745286
"205968_at",619.463148837209,793.041448837209,6.1232306590703,2.72823069409964e-08,4.02603738785578e-06,-4.37216733128809
"201005_at",1470.79953953488,1197.09734651163,6.11810748610777,2.78980384779856e-08,4.08981573292733e-06,-4.37243738432228
"218502_s_at",473.77611627907,968.626127906977,6.09655353810132,3.06422918023484e-08,4.46275940020738e-06,-4.37357406452845
"33322_i_at",1601.00153488372,2964.46923255814,6.0834935632155,3.24329810458483e-08,4.69288387431582e-06,-4.37426321045299
"204326_x_at",-1093.94305813953,1655.20226162791,-6.05841910128732,3.61652926433936e-08,5.19916913530799e-06,-4.37558717842661
"211458_s_at",-804.296213953489,850.339323255814,-6.0525929743392,3.70914398211433e-08,5.27283375558056e-06,-4.37589496260945
"212281_s_at",478.628465116279,350.048653488372,6.05205331165926,3.71784019753226e-08,5.27283375558056e-06,-4.37592347499678
"202464_s_at",-1464.97851162791,2073.14437209302,-6.05076021582792,3.73875929354992e-08,5.27283375558056e-06,-4.37599179608539
"200911_s_at",-1754.4183255814,3283.82618604651,-6.04597337712878,3.81721408641486e-08,5.34962147720644e-06,-4.3762447348745
"202912_at",-1572.90730232558,2484.27927906977,-6.04376961411933,3.85387694596456e-08,5.36724624918301e-06,-4.37636119582039
"204653_at",1274.65630232558,1927.03940697674,6.03193503624396,4.0567854066708e-08,5.61474218738171e-06,-4.37698675065707
"202309_at",-596.622744186046,1203.24258139535,-6.0293229650712,4.10297071301456e-08,5.64361088877182e-06,-4.37712485168956
"209016_s_at",546.913834883721,343.955387209302,6.02212631792632,4.23291828341565e-08,5.78663301284361e-06,-4.37750539923887
"212845_at",-650.917837209302,1176.02770930233,-5.99122265043627,4.83864615497464e-08,6.54311183327109e-06,-4.37914049666539
"221295_at",-664.906325581395,899.015023255814,-5.99091869269354,4.84500943539797e-08,6.54311183327109e-06,-4.37915658651598
"201650_at",2249.53403488372,1416.56520581395,5.97733560825245,5.13795082880676e-08,6.89692519989765e-06,-4.37987574839592
"202976_s_at",-508.851418604651,800.429895348837,-5.96428534708565,5.43582549318799e-08,7.25308380028191e-06,-4.38056696930671
"210762_s_at",-1180.06251162791,1812.43353488372,-5.94414360749429,5.92929369035036e-08,7.86443162512363e-06,-4.38163430512893
"1007_s_at",1022.59223255814,2152.66772093023,5.93827540754128,6.08119387427849e-08,8.01818006512116e-06,-4.38194538198307
"204039_at",-901.225069767442,1230.078,-5.93047318046657,6.28911156415264e-08,8.24354546964784e-06,-4.38235906089213
"216331_at",-520.475060465116,448.475381395349,-5.92533898857047,6.4297364474894e-08,8.37858580464364e-06,-4.38263132710001
"203296_s_at",-479.231590697675,575.617388372093,-5.88249723723831,7.73058032514029e-08,9.9616958393488e-06,-4.38490467381403
"218665_at",-2375.09488372093,5174.98674418605,-5.88239343247486,7.73402764532308e-08,9.9616958393488e-06,-4.38491018515287
"207071_s_at",-1370.51165116279,2364.94152325581,-5.88073476742417,7.78931723663449e-08,9.97525034390381e-06,-4.3849982511357
"214063_s_at",-1023.00907209302,724.080201162791,-5.87490801263509,7.98664959990757e-08,1.01695150305566e-05,-4.38530764884659
"221841_s_at",-1649.24478372093,1876.04191046512,-5.87321602304267,8.0448686449224e-08,1.01854436372049e-05,-4.38539750107857
"212230_at",-975.724655813954,1433.16690465116,-5.869597661448,8.17077824895754e-08,1.02864097017808e-05,-4.38558966497637
"65718_at",-368.473697674419,675.493034883721,-5.84888253126242,8.92987817957713e-08,1.11789031166021e-05,-4.38669013143728
"219935_at",-1181.47679069767,1993.03704651163,-5.84464976229007,9.09332674156625e-08,1.13199217755486e-05,-4.38691505970385
"203358_s_at",319.760586046512,368.72723255814,5.82973652870187,9.6930276136662e-08,1.19994296841847e-05,-4.38770772329082
"201890_at",1444.40009302326,1651.40744186047,5.82691929753171,9.81061243027612e-08,1.20778937449637e-05,-4.38785749463761
"209087_x_at",-782.956534883721,1534.69740697674,-5.81096606604174,1.05034470529063e-07,1.2859797290105e-05,-4.38870579041504
"210740_s_at",-791.782697674419,911.25811627907,-5.8064654959122,1.07074683780703e-07,1.30379517960951e-05,-4.38894515799133
"212915_at",-437.562604651163,642.415790697674,-5.79449205786026,1.12694440665696e-07,1.35984260734993e-05,-4.38958209254942
"201842_s_at",-2361.40988372093,3728.30715116279,-5.79406921914011,1.12898120701762e-07,1.35984260734993e-05,-4.38960458873183
"219563_at",-1257.53776744186,1828.67034883721,-5.78480683993537,1.17451815050719e-07,1.40708537353504e-05,-4.39009742354593
"203336_s_at",-672.510325581395,746.27366744186,-5.77552674874507,1.22195439891601e-07,1.45608608936072e-05,-4.39059129690335
"213247_at",-649.783023255814,800.229093023256,-5.75173248410649,1.35236876040005e-07,1.60291665361671e-05,-4.39185802059242
"209485_s_at",-385.333058139535,624.69398255814,-5.74356480743593,1.40021971796861e-07,1.65085163891506e-05,-4.39229297644414
"202003_s_at",-934.776627906977,1195.52354651163,-5.74150080258967,1.41257321098302e-07,1.65665099264919e-05,-4.39240290235806
"201417_at",978.101518604651,961.225440697674,5.73846682287833,1.43092713311981e-07,1.6658894153934e-05,-4.3925644955704
"210715_s_at",943.123525581395,928.378539534884,5.73773281290569,1.43540262871038e-07,1.6658894153934e-05,-4.39260359117228
"203435_s_at",-387.938720930233,574.686127906977,-5.73254859930176,1.46740703615321e-07,1.69420885940942e-05,-4.39287973351371
"209603_at",847.390251162791,746.686027906977,5.73014058141994,1.48251059958286e-07,1.70282390157242e-05,-4.39300800810071
"202071_at",611.406651162791,1045.66981395349,5.72593953223013,1.50922746156815e-07,1.72462130903195e-05,-4.39323181075899
"218189_s_at",445.646527906977,676.563177906977,5.72301750217393,1.52808908470739e-07,1.73726576910892e-05,-4.39338748635992
"201325_s_at",-1235.78458139535,1510.05152325581,-5.72180721097661,1.5359692336066e-07,1.73736052956629e-05,-4.39345196889567
"222351_at",-580.716506976745,546.147979069767,-5.71604542671637,1.57403556554592e-07,1.77142598520503e-05,-4.39375896764235
"202973_x_at",-1567.29051162791,2495.15520930233,-5.70491136784748,1.65024303359075e-07,1.8478575636936e-05,-4.3943523005737
"213486_at",-1261.22130232558,1610.52481395349,-5.70018589040595,1.68367335051912e-07,1.87586466348088e-05,-4.39460415571401
"218032_at",-453.674372093023,1078.40653488372,-5.68920971701716,1.76391620704336e-07,1.95548979311181e-05,-4.39518923438757
"213605_s_at",700.12171627907,837.095095348837,5.68740573114227,1.77745962883288e-07,1.9607491539249e-05,-4.39528540514863
"201036_s_at",-1068.70097674419,1606.70727906977,-5.68337977821155,1.80805436379525e-07,1.97942500286083e-05,-4.39550003965728
"202990_at",-793.965418604651,1176.50608139535,-5.68284515774058,1.81215590622272e-07,1.97942500286083e-05,-4.39552854279816
"209604_s_at",1499.59993023256,2064.12638372093,5.67503902803493,1.87309623006625e-07,2.03600991680811e-05,-4.39594475262191
"203881_s_at",-509.512374418605,826.100696511628,-5.67181181458332,1.89887503855949e-07,2.0444205346345e-05,-4.39611683751788
"201664_at",432.139669767442,511.669862790698,5.67177346497811,1.89918346124553e-07,2.0444205346345e-05,-4.39611888248926
"209458_x_at",-2672.24353488372,1865.1491627907,-5.66889105137772,1.92250652370718e-07,2.05957754171957e-05,-4.39627258913898
"218625_at",-792.440953488372,1147.12761627907,-5.66292621523511,1.97166914644309e-07,2.10213892776035e-05,-4.39659069009204
"209086_x_at",-424.013939534883,636.066169767442,-5.6599103539441,1.99699454952822e-07,2.11900140700654e-05,-4.39675153525462
"211026_s_at",-1479.06565116279,3003.02880232558,-5.65085323758846,2.07498907634964e-07,2.19132614162555e-05,-4.39723462346145
"209539_at",-866.813488372093,1671.99479069767,-5.64079427383611,2.16512377379819e-07,2.27572891752571e-05,-4.39777122435479
"201690_s_at",1292.88113953488,1657.22901162791,5.63807769054994,2.19011916243704e-07,2.29119367589599e-05,-4.39791615540287
"208737_at",591.22896744186,783.702530232558,5.63670216992095,2.2028833500538e-07,2.29377802286209e-05,-4.39798954224753
"205303_at",-439.700604651163,805.244255813953,-5.63531480062468,2.21583156227752e-07,2.29652905591767e-05,-4.39806356269537
"212134_at",-309.267790697674,619.660941860465,-5.62873855680864,2.27823212596506e-07,2.35027066957775e-05,-4.39841444530657
"201968_s_at",-1419.18430232558,2350.13601162791,-5.62696609332814,2.29534411926016e-07,2.35701165942277e-05,-4.3985090225047
"213397_x_at",-1235.30539534884,1808.40465116279,-5.62037343767389,2.36010805041835e-07,2.41239851777394e-05,-4.39886082131843
"220327_at",-472.176623255814,678.046595348837,-5.61049819218685,2.46049278563325e-07,2.50352332156465e-05,-4.39938784451477
"204170_s_at",582.722906976744,874.001872093023,5.60143957665158,2.55625976275615e-07,2.57426951118016e-05,-4.39987134511057
"219054_at",-813.084297674419,1075.5413627907,-5.60090844698245,2.56198712373911e-07,2.57426951118016e-05,-4.39989969570232
"221131_at",-120.272362790698,223.792339534884,-5.60065904724056,2.56468083957275e-07,2.57426951118016e-05,-4.39991300820434
"211726_s_at",-950.318255813954,2341.42389534884,-5.57977304057497,2.80042445087728e-07,2.79426805820459e-05,-4.40102800838872
"211981_at",-86.0808302325581,216.758436046512,-5.57905136151345,2.80893975244728e-07,2.79426805820459e-05,-4.40106654016933
"213515_x_at",-772.953048837209,847.839489534884,-5.57790783429237,2.82248468378803e-07,2.79526338705994e-05,-4.401127595856
"210298_x_at",-544.556888372093,401.57793255814,-5.5670872567111,2.95387131630564e-07,2.90273681820885e-05,-4.40170537156879
"201106_at",-1072.95974418605,1430.70077906977,-5.5657526827551,2.9704866793252e-07,2.90273681820885e-05,-4.40177663727809
"212875_s_at",-1507.78644186047,2293.20612790698,-5.56517305719047,2.97773154816261e-07,2.90273681820885e-05,-4.40180758936958
"212653_s_at",-970.835581395349,1029.67025581395,-5.56448603718134,2.98634124783548e-07,2.90273681820885e-05,-4.40184427659108
"206385_s_at",850.931065116279,1188.04318837209,5.56370664444764,2.99613816895407e-07,2.90273681820885e-05,-4.40188589689175
"213518_at",369.768404651163,502.076758139535,5.55307074255721,3.13302834805783e-07,3.02221950994687e-05,-4.40245389823177
"200895_s_at",776.431604651163,1044.97989534884,5.5490749977605,3.18602794285773e-07,3.06009744184047e-05,-4.40266730369857
"212282_at",775.813232558139,813.002802325581,5.54554603895952,3.23356774516588e-07,3.09242875817731e-05,-4.402855786077
"218031_s_at",-323.921509302326,294.862219767442,-5.54262808538608,3.27340215024831e-07,3.11714615871723e-05,-4.40301163949407
"219093_at",-524.242653488372,567.771277906977,-5.53669185387632,3.35593394113165e-07,3.18213940469092e-05,-4.40332871838243
"204154_at",-778.131697674419,1346.57096511628,-5.52791643659806,3.48169543413024e-07,3.28739912536967e-05,-4.40379748229665
"212122_at",-362.224088372093,399.276088372093,-5.52031046065387,3.59443324596298e-07,3.37225441718016e-05,-4.4042038071042
"37117_at",329.875597674419,404.079854651163,5.51981942330931,3.6018334662697e-07,3.37225441718016e-05,-4.40423004012133
"203814_s_at",-656.393697674419,1059.54843023256,-5.51572700662053,3.66409331083568e-07,3.41619210231596e-05,-4.40444867630897
"201324_at",-1401.72913953488,2192.4146627907,-5.5116153023501,3.72771050776707e-07,3.46102388519057e-05,-4.40466835047783
"201596_x_at",1414.9306627907,1050.14024302326,5.48686499168625,4.13420799816136e-07,3.82251273124604e-05,-4.40599082364999
"207076_s_at",-1548.98376744186,2870.04351162791,-5.48092041379516,4.23814552576555e-07,3.90242135333198e-05,-4.40630849322032
"205608_s_at",-609.743465116279,1383.32512790698,-5.47837608196532,4.28341161366399e-07,3.92787082252159e-05,-4.40644446247217
"202157_s_at",-1137.85930232558,1853.50476744186,-5.47406259748216,4.36123919481638e-07,3.98099919099576e-05,-4.40667498048518
"202202_s_at",-1202.27725581395,1935.30239534884,-5.47319388689449,4.37708029347018e-07,3.98099919099576e-05,-4.40672140623264
"204537_s_at",-320.391395348837,621.737697674419,-5.47034133807189,4.42949526266923e-07,4.01229442837636e-05,-4.40687385429594
"203002_at",-692.084767441861,1484.77947674419,-5.4689829653052,4.4546711099707e-07,4.01876260499907e-05,-4.4069464504162
"201885_s_at",-951.349813953488,1914.3053255814,-5.46153561539438,4.59521482944897e-07,4.12883758244401e-05,-4.40734447288113
"45297_at",-589.346674418605,910.273779069767,-5.46030088109763,4.61893309632077e-07,4.13348137290424e-05,-4.40741046472157
"200696_s_at",-1770.36397674419,2693.91661627907,-5.45648829087795,4.69293069400984e-07,4.18290298618485e-05,-4.40761423599886
"201242_s_at",1009.51476744186,1276.23040697674,5.45228197302374,4.77592010809377e-07,4.23991345691846e-05,-4.40783905569758
"202782_s_at",-515.801790697674,1114.17259302326,-5.444441067916,4.93448062090838e-07,4.36329490776593e-05,-4.40825815018706
"203917_at",707.796720930233,756.037895348837,5.43887771797856,5.05010502474885e-07,4.4478849907699e-05,-4.40855551957849
"205005_s_at",-366.806651162791,725.042162790698,-5.43176909685554,5.20171973152848e-07,4.56338270778146e-05,-4.40893549688699
"212457_at",-497.439127906977,660.61086627907,-5.42860812136324,5.27056390610618e-07,4.60564609881428e-05,-4.40910446427163
"202862_at",-540.637279069768,719.547639534884,-5.41826363699839,5.50216849538537e-07,4.78925080401064e-05,-4.40965743483734
"214212_x_at",-247.890027906977,327.304765116279,-5.41656756625937,5.54108300267916e-07,4.8043561302996e-05,-4.40974810129105
"208789_at",-1544.51462790698,1852.66175581395,-5.41182186552388,5.65140813173031e-07,4.88102044183514e-05,-4.41000179383222
"204419_x_at",-626.17321627907,545.304668604651,-5.40691454662213,5.76775597270632e-07,4.95354653734357e-05,-4.41026413004453
"208651_x_at",1310.53611627907,1778.94884883721,5.40641037792702,5.7798415819653e-07,4.95354653734357e-05,-4.41029108218992
"209185_s_at",-1278.44623255814,2513.85262790698,-5.39083114429891,6.16578722493734e-07,5.26407037292255e-05,-4.41112394354314
"203215_s_at",232.164495348837,214.89551744186,5.37893311379668,6.47745287397272e-07,5.50904894621122e-05,-4.41176002754379
"212119_at",-1511.81602325581,2479.46563953488,-5.35780797302038,7.06931778648697e-07,5.98956685309084e-05,-4.41288942900511
"202760_s_at",-1106.12237209302,1804.27820930233,-5.34795067670105,7.36332623697141e-07,6.21503782342553e-05,-4.41341642862747
"221024_s_at",901.07804883721,894.632161627907,5.34196829854775,7.54756886356053e-07,6.34650856553658e-05,-4.41373626368071
"205932_s_at",-354.301397674419,457.002012790698,-5.33919705818104,7.63444036167423e-07,6.39542235260101e-05,-4.41388442185347
"218175_at",-366.315255813953,370.920860465116,-5.32768029927146,8.00608071917255e-07,6.68162908858884e-05,-4.4145001362581
"203476_at",695.124511627907,1387.23820930233,5.31975382309416,8.27210529155328e-07,6.82937986215566e-05,-4.41492390050432
"201135_at",-1101.17169534884,1573.82582674419,-5.3193246035763,8.28675515774185e-07,6.82937986215566e-05,-4.41494684723827
"204389_at",-473.90588372093,686.090244186047,-5.3193108853446,8.28722379929885e-07,6.82937986215566e-05,-4.41494758063571
"213236_at",-577.624186046511,740.238813953488,-5.31877028016479,8.3057126178889e-07,6.82937986215566e-05,-4.41497648219404
"218651_s_at",-420.849418604651,1025.70840697674,-5.31672895987302,8.37589138476734e-07,6.86176425466068e-05,-4.41508561397603
"218499_at",569.071581395349,1054.63895348837,5.30946400947463,8.63039919056304e-07,7.0233857680387e-05,-4.41547400476607
"221521_s_at",360.435434883721,374.904194186047,5.30930047226573,8.63621460504691e-07,7.0233857680387e-05,-4.41548274754561
"203038_at",727.623860465116,1601.98976744186,5.30322566846365,8.85497711292492e-07,7.17510745481113e-05,-4.41580750721208
"202112_at",-885.139555813954,1106.75926860465,-5.29432945505767,9.18517076856153e-07,7.41569421144408e-05,-4.41628309059559
"202982_s_at",-454.243186046512,372.003744186047,-5.29213059989209,9.26862516844646e-07,7.45605684579395e-05,-4.41640063749525
"203516_at",-339.264093023256,782.251093023256,-5.28826124849787,9.41728800800781e-07,7.5361694904184e-05,-4.4166074841909
"209487_at",-774.651488372093,1065.19507209302,-5.2875910537035,9.44327353489006e-07,7.5361694904184e-05,-4.41664331100999
"207057_at",-484.232604651163,828.943488372093,-5.28691200460398,9.46967399953844e-07,7.5361694904184e-05,-4.41667961107436
"211922_s_at",-791.915744186046,715.1005,-5.28154117292036,9.6810471116275e-07,7.67696700314575e-05,-4.41696671768649
"205022_s_at",-206.767772093023,196.373648837209,-5.27712469471278,9.85831735713356e-07,7.78088367212586e-05,-4.41720280353758
"209803_s_at",244.185627906977,318.417802325581,5.27654233511313,9.88192828259937e-07,7.78088367212586e-05,-4.41723393366724
"202283_at",-1307.70532790698,1558.28226627907,-5.27089835798456,1.01136434818157e-06,7.93529287694713e-05,-4.41753562961314
"212219_at",599.206325581395,793.975372093023,5.26876047657932,1.02027973105938e-06,7.97715552533199e-05,-4.41764990712048
"205412_at",-1358.3831627907,1994.65348837209,-5.25586809631713,1.07569792452388e-06,8.38104085740056e-05,-4.41833902793067
"210946_at",-1442.85630232558,2893.11347674419,-5.25376460378911,1.08501525294904e-06,8.42199032662427e-05,-4.41845145926589
"212993_at",-248.820093023256,314.843855813953,-5.2529795413057,1.08851286364843e-06,8.42199032662427e-05,-4.41849342041607
"206030_at",-454.747076744186,359.803059302326,-5.24072422662283,1.14456560472532e-06,8.82503646024021e-05,-4.41914843692625
"202724_s_at",-689.768137209302,946.929512790698,-5.23567353964813,1.16847979768909e-06,8.97835701100206e-05,-4.41941837030218
"212886_at",-303.627511627907,273.647969767442,-5.2313252277843,1.18945965083253e-06,9.10815443281831e-05,-4.41965075860098
"201785_at",-1527.73895348837,2415.14136046512,-5.22697502707488,1.21081745218876e-06,9.2399470161377e-05,-4.41988324136941
"221031_s_at",-1053.22793023256,1746.78277906977,-5.2245582563624,1.22284459029583e-06,9.29987918278563e-05,-4.42001239517652
"202963_at",409.720395348837,564.38026744186,5.22304293657498,1.23044518996244e-06,9.32585379861671e-05,-4.42009337378053
"202345_s_at",-1072.55685348837,1107.03334534884,-5.21895547170154,1.2511785833438e-06,9.42922438496716e-05,-4.42031180344657
"203812_at",-455.841325581395,598.37138372093,-5.21868803903906,1.25254697210891e-06,9.42922438496716e-05,-4.42032609453819
"204058_at",-547.350046511628,984.605720930233,-5.216942528234,1.26151438033554e-06,9.46475587104944e-05,-4.42041937063868
"202481_at",-498.736046511628,1307.39018604651,-5.21597628046636,1.26650538012662e-06,9.47031522998708e-05,-4.4204710042041
"204642_at",-768.074860465116,1262.33463953488,-5.21424707432529,1.27548560412134e-06,9.50556712930967e-05,-4.42056340721655
"200844_s_at",-276.265837209302,403.194430232558,-5.20566655801108,1.32097644530934e-06,9.79704546006103e-05,-4.42102190375277
"207761_s_at",-1287.32681395349,2473.34659302326,-5.20521936598097,1.32339033499904e-06,9.79704546006103e-05,-4.42104579845708
"201952_at",1315.75562790698,1892.22286046512,5.20123707885534,1.34507749100433e-06,9.92462309008262e-05,-4.42125857932182
"217771_at",472.332709302325,604.327575581395,5.19448054401538,1.3826711054899e-06,0.000101683367140698,-4.42161957757337
"202796_at",-602.079139534884,784.000034883721,-5.19284334445626,1.39193416290629e-06,0.000101833419624426,-4.42170704925783
"209616_s_at",-420.773827906977,350.18868372093,-5.19250579647056,1.39385150049141e-06,0.000101833419624426,-4.42172508349367
"204059_s_at",-904.372255813953,1706.90577906977,-5.17751902179628,1.48163369442283e-06,0.000107892952983085,-4.42252573044412
"213693_s_at",741.575102325581,533.750876744186,5.14402866920513,1.69779904486113e-06,0.000123231453148666,-4.42431448263049
"221589_s_at",-718.270511627907,1283.05909302326,-5.14078258462886,1.72032140411312e-06,0.000124244288096785,-4.42448782508492
"201761_at",699.058948837209,1079.7913627907,5.14041292389483,1.7229046816814e-06,0.000124244288096785,-4.42450756473653
"203642_s_at",-701.146069767442,1649.42394186047,-5.13091823902488,1.79057105667278e-06,0.000128707402760773,-4.42501454584104
"211946_s_at",779.716581395349,1557.78752325581,5.12401346546885,1.84140468361077e-06,0.000131877196130785,-4.42538319908319
"213675_at",-508.766581395349,1217.35747674419,-5.12314921108113,1.84786592229377e-06,0.000131877196130785,-4.42542934034598
"220736_at",-538.964279069767,1065.328,-5.12205463769513,1.85608086274919e-06,0.000131877196130785,-4.42548777728617
"217414_x_at",-581.129188372093,464.46673372093,-5.12175416225892,1.85834221536896e-06,0.000131877196130785,-4.42550381888941
"213001_at",-896.349976744186,2021.72694186047,-5.11343977709851,1.92199501526602e-06,0.00013596131722277,-4.42594767806525
"214582_at",-864.155930232558,1700.67238372093,-5.10677117047981,1.97458384378988e-06,0.000139239404402436,-4.42630364358866
"208022_s_at",-431.532772093023,770.405660465116,-5.1020765496792,2.01244664336582e-06,0.000141461667363157,-4.4265542201265
"210678_s_at",-259.856586046512,376.840279069767,-5.09980193356201,2.03104603626931e-06,0.000142320122094934,-4.42667562256008
"212013_at",-733.078293023256,1073.89159767442,-5.0960360961772,2.06220899442071e-06,0.000144050793174535,-4.42687660712852
"209008_x_at",943.404093023256,1313.13774418605,5.08654565953814,2.14283127665398e-06,0.000148771337621323,-4.42738306893524
"220975_s_at",-648.032302325581,1689.24087209302,-5.08517063449163,2.15476482377516e-06,0.000148771337621323,-4.42745644208031
"219454_at",-1288.7743255814,2095.36393023256,-5.08504421282639,2.15586526439574e-06,0.000148771337621323,-4.42746318803264
"213221_s_at",-250.465790697674,358.698979069767,-5.0849720810951,2.15649338292364e-06,0.000148771337621323,-4.42746703702887
"219549_s_at",-1409.20811627907,2689.78198837209,-5.07839377050405,2.21453498026013e-06,0.00015230395976894,-4.42781804272808
"219569_s_at",-550.176558139535,1280.02286046512,-5.07748360158311,2.22268481569159e-06,0.000152394109994017,-4.42786660483626
"206262_at",-502.436962790698,751.107727906977,-5.07509049011842,2.24425328815392e-06,0.000153400908036606,-4.42799428623088
"215306_at",-619.045418604651,1291.6401744186,-5.06858147864847,2.30395696784304e-06,0.000157000223591579,-4.42834154254157
"201363_s_at",224.083655813954,309.555330232558,5.06686805969503,2.31992948909654e-06,0.000157166624073579,-4.42843294775922
"201012_at",-1833.38551162791,3909.64863953488,-5.06647589249668,2.32360046334319e-06,0.000157166624073579,-4.42845386823315
"217809_at",1211.15534883721,2052.93634883721,5.06605373671401,2.3275584950088e-06,0.000157166624073579,-4.42847638832799
"211340_s_at",-1493.23390697674,2772.63744186047,-5.05608288141605,2.42298123996402e-06,0.000163115682689179,-4.42900824415995
